frame,time_s,angle_deg,leaflet_left_len,leaflet_right_len,asymmetry,tip_left_x,tip_left_y,tip_right_x,tip_right_y,base_left_x,base_left_y,base_right_x,base_right_y,angle_smooth_deg,angle_plot_deg,speed_deg_s,asymmetry_smooth,asymmetry_plot
656,21.888555221888556,45.908290865666615,125.52489792865796,173.94970537485827,0.3233984245209733,237.0,240.0,362.0,242.0,224.0,367.0,255.0,364.0,45.908290865666615,46.90010108879213,-0.13986736713136463,0.29539245216072973,0.22875360683048881
657,21.92192192192192,nan,nan,nan,nan,nan,nan,nan,nan,229.0,367.0,258.0,362.0,nan,46.8954341763086,-0.13986736713136463,nan,0.22875360683048881
658,21.95528862195529,nan,nan,nan,nan,247.0,240.0,366.0,231.0,nan,nan,264.0,360.0,nan,46.89076726382507,-7.4311380967678975,nan,0.22875360683048881
659,21.988655321988656,nan,nan,nan,nan,nan,nan,nan,nan,232.0,367.0,nan,nan,nan,46.39952906474584,-14.722408826404429,nan,0.2198596835277538
660,22.02202202202202,67.97007405074645,131.4838393111488,177.05366418123066,0.29539245216072973,190.0,243.0,366.0,229.0,232.0,367.0,264.0,355.0,49.875531758168655,45.908290865666615,-22.363347973869374,0.22875360683048881,0.21096576022501884
661,22.05538872205539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.875531758168655,44.907146817574045,-30.00428712133432,nan,0.20207183692228384
662,22.088755422088756,37.93647378079429,99.45853407325085,108.46197490364999,0.08660464400266922,255.0,242.0,323.0,238.0,277.0,338.0,285.0,338.0,49.875531758168655,43.906002769481475,-36.58269060619454,0.22875360683048881,0.19317791361954884
663,22.12212212212212,nan,nan,nan,nan,nan,nan,nan,nan,277.0,337.0,nan,nan,46.89076726382507,42.465859489833335,-43.16109409105465,nan,0.1923543203669728
664,22.15548882215549,49.875531758168655,101.83319694480774,124.02015965156633,0.19647228662985292,247.0,240.0,344.0,232.0,277.0,337.0,279.0,337.0,43.906002769481475,41.0257162101852,-43.161094091054544,0.19317791361954884,0.1915307271143968
665,22.188855522188856,nan,nan,nan,nan,nan,nan,347.0,231.0,280.0,337.0,284.0,337.0,41.0257162101852,39.58557293053707,-43.16109409105465,nan,0.1907071338618208
666,22.22222222222222,52.67552772458475,100.73355945264716,126.75271200254454,0.22875360683048881,247.0,242.0,350.0,231.0,277.0,337.0,284.0,337.0,38.14542965088893,38.14542965088893,-63.95884020823992,0.18988354060924478,0.18988354060924478
667,22.25558892225559,nan,nan,nan,nan,247.0,238.0,nan,nan,277.0,338.0,282.0,338.0,nan,35.31738205911632,nan,nan,0.18988354060924478
668,22.288955622288956,nan,nan,nan,nan,242.0,238.0,362.0,242.0,nan,nan,275.0,338.0,nan,32.4893344673437,nan,nan,0.18988354060924478
669,22.32232232232232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.661286875571093,nan,nan,0.18988354060924478
670,22.35568902235569,26.83323928379848,123.69822149085249,149.65042599337966,0.18988354060924478,252.0,242.0,320.0,236.0,229.0,367.0,261.0,364.0,26.83323928379848,26.83323928379848,-42.3782931627126,0.18988354060924478,0.18988354060924478
671,22.389055722389056,26.83323928379848,123.69822149085249,149.65042599337966,0.18988354060924478,252.0,242.0,320.0,236.0,229.0,367.0,261.0,364.0,26.83323928379848,26.83323928379848,0.0,0.18988354060924478,0.18988354060924478
672,22.42242242242242,26.83323928379848,123.69822149085249,149.65042599337966,0.18988354060924478,252.0,242.0,320.0,236.0,229.0,367.0,261.0,364.0,26.83323928379848,26.83323928379848,0.0,0.18988354060924478,0.18988354060924478
673,22.45578912245579,26.83323928379848,123.69822149085249,149.65042599337966,0.18988354060924478,252.0,242.0,320.0,236.0,229.0,367.0,261.0,364.0,26.83323928379848,26.83323928379848,0.0,0.18988354060924478,0.18988354060924478
674,22.489155822489156,26.83323928379848,123.69822149085249,149.65042599337966,0.18988354060924478,252.0,242.0,320.0,236.0,229.0,367.0,261.0,364.0,26.83323928379848,26.83323928379848,0.0,0.18988354060924478,0.18988354060924478
675,22.52252252252252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.83323928379848,0.0,nan,0.16452547721539176
676,22.55588922255589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.83323928379848,0.0,nan,0.13916741382153874
677,22.589255922589256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.83323928379848,0.0,nan,0.1138093504276857
678,22.622622622622625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.83323928379848,0.0,nan,0.08845128703383268
679,22.65598932265599,18.725831921051192,173.1083475745754,180.81067446364997,0.04352592773746242,252.0,216.0,310.0,213.0,261.0,393.0,272.0,384.0,26.83323928379848,26.83323928379848,0.0,0.06309322363997964,0.06309322363997964
680,22.689356022689356,nan,nan,nan,nan,249.0,216.0,nan,nan,261.0,393.0,273.0,384.0,26.822851244970835,26.83323928379848,0.0,nan,0.053559320979202386
681,22.722722722722725,nan,nan,nan,nan,255.0,216.0,310.0,214.0,nan,nan,273.0,384.0,26.81246320614319,26.83323928379848,0.0,nan,0.04402541831842513
682,22.75608942275609,18.199521988122733,166.01204775557707,176.16185739256952,0.05932544524456366,255.0,216.0,310.0,214.0,240.0,382.0,274.0,382.0,26.802075167315543,26.83323928379848,0.0,0.034491515657647874,0.034491515657647874
683,22.789456122789456,18.272562415707807,164.00685961263937,175.35178926945684,0.06686100203539562,260.0,218.0,315.0,216.0,242.0,382.0,275.0,382.0,26.839456897389322,26.83323928379848,0.0,0.033618228523273445,0.033618228523273445
684,22.822822822822825,nan,nan,nan,nan,nan,nan,319.0,218.0,242.0,384.0,276.0,382.0,26.877251445787618,26.83323928379848,0.0,nan,0.02892436783268249
685,22.85618952285619,28.893163233406327,167.27596958320103,172.84458336899075,0.03274494138889902,234.0,220.0,319.0,222.0,245.0,386.0,278.0,384.0,26.915045994185913,26.83323928379848,0.0,0.02423050714209153,0.02423050714209153
686,22.889556222889556,27.223427908838847,166.66508332581242,172.514492144863,0.034491515657647874,237.0,220.0,317.0,222.0,242.0,386.0,279.0,384.0,26.915045994185913,26.83323928379848,0.0,0.02423050714209153,0.02423050714209153
687,22.922922922922925,nan,nan,nan,nan,237.0,218.0,319.0,223.0,242.0,387.0,nan,nan,26.877251445787618,26.83323928379848,0.0,nan,0.018007614312041013
688,22.95628962295629,27.11032250025221,174.74123726241612,175.34109615261335,0.003426958934749107,237.0,220.0,319.0,223.0,242.0,387.0,299.0,396.0,26.839456897389322,26.83323928379848,0.0,0.011784721481990492,0.013719836312538609
689,22.989656322989656,26.839456897389322,177.97541965114172,175.89556560641316,0.011754871867863373,237.0,218.0,319.0,223.0,245.0,389.0,299.0,396.0,26.839456897389322,26.83323928379848,-0.15566476183227274,0.011784721481990492,0.013719836312538609
690,23.023023023023026,26.689929977094195,178.95600017881492,176.85940743992106,0.011784721481990492,237.0,218.0,319.0,223.0,245.0,389.0,299.0,398.0,26.839456897389322,26.822851244970835,-0.31132952366454547,0.011784721481990492,0.013719836312538609
691,23.05638972305639,26.990635090982504,176.9950564281387,174.93212969606242,0.011723599729793173,237.0,220.0,319.0,225.0,245.0,389.0,299.0,398.0,26.839456897389322,26.81246320614319,-0.31132952366454547,0.011784721481990492,0.013719836312538609
692,23.089756423089757,27.144449058281793,176.31931261209021,173.56987065732346,0.015716072895284042,237.0,220.0,319.0,225.0,248.0,387.0,299.0,398.0,26.839456897389322,26.802075167315543,-0.7158299869879057,0.011784721481990492,0.013719836312538609
693,23.123123123123126,nan,nan,nan,nan,nan,nan,317.0,227.0,nan,nan,nan,nan,26.76469343724176,26.76469343724176,-1.6804956754668987,nan,0.013719836312538609
694,23.15648982315649,25.543373518352766,173.5979550570801,175.3603432934596,0.010100852994240203,240.0,220.0,317.0,225.0,226.0,386.0,301.0,398.0,26.689929977094195,26.689929977094195,-1.1203304503112659,0.011754871867863373,0.013719836312538609
695,23.189856523189857,25.543373518352766,173.5979550570801,175.3603432934596,0.010100852994240203,240.0,220.0,317.0,225.0,226.0,386.0,301.0,398.0,26.689929977094195,26.689929977094195,-8.590574267120157,0.011754871867863373,0.013719836312538609
696,23.223223223223226,nan,nan,nan,nan,nan,nan,317.0,227.0,nan,nan,307.0,398.0,26.11665174772348,26.11665174772348,-17.181148534240315,nan,0.013719836312538609
697,23.25658992325659,21.66360306685284,172.13076424625552,169.09760495051373,0.01777788466346845,253.0,220.0,317.0,225.0,253.0,384.0,307.0,396.0,25.543373518352766,25.543373518352766,-8.590574267120157,0.011784721481990492,0.013719836312538609
698,23.289956623289957,21.413777231802737,174.10628937519746,171.04970037974343,0.017711348411622228,253.0,220.0,317.0,225.0,253.0,386.0,307.0,398.0,25.543373518352766,25.543373518352766,-3.6729741106790224,0.013719836312538609,0.013719836312538609
699,23.323323323323326,nan,nan,nan,nan,248.0,214.0,nan,nan,nan,nan,304.0,398.0,nan,25.29826346759007,-7.345948221358098,nan,0.014415505168723725
700,23.35669002335669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.053153416827367,-7.345948221358098,nan,0.015111174024908842
701,23.390056723390057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.80804336606467,-7.345948221358045,nan,0.01580684288109396
702,23.423423423423426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.562933315301972,-7.345948221358098,nan,0.016502511737279076
703,23.45679012345679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.31782326453927,-7.345948221358098,nan,0.01719818059346419
704,23.490156823490157,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.072713213776574,-7.345948221358045,nan,0.017893849449649307
705,23.523523523523526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.827603163013876,-7.345948221358098,nan,0.018589518305834427
706,23.55689022355689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.582493112251175,-4.383864303052734,nan,0.019285187162019542
707,23.590256923590257,23.337383061488477,172.96531444194238,169.54350474140847,0.019980856018204658,250.0,220.0,319.0,227.0,245.0,389.0,307.0,393.0,23.337383061488477,23.535052992639987,-0.7108901923736586,0.019980856018204658,0.019980856018204658
708,23.623623623623626,23.337383061488477,172.96531444194238,169.54350474140847,0.019980856018204658,250.0,220.0,319.0,227.0,245.0,389.0,307.0,393.0,23.337383061488477,23.535052992639987,-0.4936806530508939,0.019980856018204658,0.019980856018204658
709,23.65699032365699,23.337383061488477,172.96531444194238,169.54350474140847,0.019980856018204658,250.0,220.0,319.0,227.0,245.0,389.0,307.0,393.0,23.337383061488477,23.502108004114735,-0.7549739135231632,0.019980856018204658,0.019980856018204658
710,23.690357023690357,23.337383061488477,172.96531444194238,169.54350474140847,0.019980856018204658,250.0,220.0,319.0,227.0,245.0,389.0,307.0,393.0,23.337383061488477,23.484671016428898,-0.4936806530508939,0.019980856018204658,0.019980856018204658
711,23.723723723723726,23.337383061488477,172.96531444194238,169.54350474140847,0.019980856018204658,250.0,220.0,319.0,227.0,245.0,389.0,307.0,393.0,23.337383061488477,23.469163015589483,-0.7260680456295185,0.019980856018204658,0.019980856018204658
712,23.75709042375709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.436218027064232,-0.9873613061017879,nan,0.025804476731493216
713,23.790457123790457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.40327303853898,-0.5225865209444853,nan,0.031628097444781775
714,23.823823823823826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.40134405169256,-0.028905867893591383,nan,0.03745171815807033
715,23.85719052385719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.40134405169256,-0.46477478515730253,nan,0.043275338871358884
716,23.890557223890557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.37032805001373,-0.9584554382081965,nan,0.049098959584647446
717,23.923923923923926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.337383061488477,-0.4936806530508939,nan,0.054922580297936
718,23.95729062395729,26.44538409405952,171.64643893771873,165.28914059913313,0.03773598708289739,237.0,220.0,314.0,227.0,245.0,389.0,304.0,386.0,23.567997981165238,23.337383061488477,0.0,0.06074620101122456,0.06074620101122456
719,23.990657323990657,26.44538409405952,171.64643893771873,165.28914059913313,0.03773598708289739,237.0,220.0,314.0,227.0,245.0,389.0,304.0,386.0,23.484671016428898,23.337383061488477,0.0,0.06088955814533849,0.06074620101122456
720,24.024024024024026,23.567997981165238,173.70736887075344,163.46635739503097,0.06074620101122456,242.0,218.0,311.0,227.0,248.0,389.0,312.0,386.0,23.40134405169256,23.337383061488477,0.0,0.06337847219875226,0.06074620101122456
721,24.05739072405739,24.596740279580736,173.70736887075344,164.06172618865133,0.05711382612080415,242.0,218.0,314.0,227.0,248.0,389.0,312.0,386.0,23.40134405169256,23.337383061488477,0.4936806530508939,0.06337847219875226,0.06074620101122456
722,24.090757424090757,24.565160137717168,174.0416616790359,163.7574425789558,0.06088955814533849,242.0,218.0,314.0,227.0,248.0,389.0,315.0,386.0,23.234690122219888,23.37032805001373,0.9584554382081965,0.06088955814533849,0.06074620101122456
723,24.124124124124126,23.234690122219888,176.21719552869976,164.98030185449414,0.06586738625216602,242.0,218.0,311.0,227.0,250.0,393.0,315.0,386.0,23.234690122219888,23.40134405169256,0.46477478515730253,0.060817879578281525,0.06074620101122456
724,24.15749082415749,23.234690122219888,176.21719552869976,164.98030185449414,0.06586738625216602,242.0,218.0,311.0,227.0,250.0,393.0,315.0,386.0,23.234690122219888,23.40134405169256,0.0,0.06074620101122456,0.06074620101122456
725,24.190857524190857,23.234690122219888,176.21719552869976,164.98030185449414,0.06586738625216602,242.0,218.0,311.0,227.0,250.0,393.0,315.0,386.0,23.234690122219888,23.40134405169256,0.0,0.06074620101122456,0.06074620101122456
726,24.224224224224226,23.234690122219888,176.21719552869976,164.98030185449414,0.06586738625216602,242.0,218.0,311.0,227.0,250.0,393.0,315.0,386.0,23.234690122219888,23.40134405169256,0.0,0.060817879578281525,0.06074620101122456
727,24.257590924257592,21.43313540450032,176.8537531408367,165.40027206749087,0.06692970851912793,242.0,216.0,306.0,225.0,250.0,391.0,312.0,386.0,23.234690122219888,23.40134405169256,0.0,0.060817879578281525,0.06074620101122456
728,24.290957624290957,nan,nan,nan,nan,242.0,216.0,306.0,225.0,250.0,391.0,nan,nan,23.234690122219888,23.40134405169256,0.0,nan,0.06074620101122456
729,24.324324324324326,22.2146386725655,175.3603432934596,165.40027206749087,0.05845787791771964,240.0,218.0,306.0,225.0,250.0,391.0,312.0,386.0,23.234690122219888,23.40134405169256,0.0,0.06088955814533849,0.06074620101122456
730,24.357691024357692,22.2146386725655,175.3603432934596,165.40027206749087,0.05845787791771964,240.0,218.0,306.0,225.0,250.0,391.0,312.0,386.0,23.234690122219888,23.40134405169256,0.0,0.05845787791771964,0.05845787791771964
731,24.391057724391057,22.2146386725655,175.3603432934596,165.40027206749087,0.05845787791771964,240.0,218.0,306.0,225.0,250.0,391.0,312.0,386.0,23.234690122219888,23.40134405169256,2.187811635267213,0.05845787791771964,0.05845787791771964
732,24.424424424424426,nan,nan,nan,nan,240.0,216.0,309.0,225.0,nan,nan,318.0,382.0,23.547344160819502,23.547344160819502,6.872932403682487,nan,0.04624331536255773
733,24.457791124457792,nan,nan,nan,nan,237.0,216.0,314.0,223.0,242.0,384.0,nan,nan,23.85999819941912,23.85999819941912,6.625427480394131,nan,0.03402875280739581
734,24.491157824491157,26.837620026966405,167.02769231477754,172.92845341354325,0.03471483703360587,240.0,216.0,319.0,220.0,248.0,384.0,269.0,380.0,24.172652238018735,23.989481463481773,1.9403067119788564,0.021814190252233898,0.021814190252233898
735,24.524524524524526,nan,nan,nan,nan,nan,nan,nan,nan,248.0,384.0,270.0,380.0,24.172652238018735,23.989481463481773,0.0,nan,0.015363866861547908
736,24.557891224557892,24.172652238018735,166.86821147240718,165.38742394752995,0.008913543470861918,240.0,216.0,309.0,225.0,248.0,384.0,266.0,380.0,24.172652238018735,23.989481463481773,0.0,0.008913543470861918,0.008913543470861918
737,24.591257924591257,24.172652238018735,166.86821147240718,165.38742394752995,0.008913543470861918,240.0,216.0,309.0,225.0,248.0,384.0,266.0,380.0,24.172652238018735,23.989481463481773,0.0,0.008913543470861918,0.008913543470861918
738,24.624624624624627,24.172652238018735,166.86821147240718,165.38742394752995,0.008913543470861918,240.0,216.0,309.0,225.0,248.0,384.0,266.0,380.0,24.172652238018735,23.989481463481773,0.0,0.008913543470861918,0.008913543470861918
739,24.657991324657992,24.172652238018735,166.86821147240718,165.38742394752995,0.008913543470861918,240.0,216.0,309.0,225.0,248.0,384.0,266.0,380.0,24.172652238018735,23.989481463481773,0.4283093161606817,0.008913543470861918,0.008913543470861918
740,24.691358024691358,24.172652238018735,166.86821147240718,165.38742394752995,0.008913543470861918,240.0,216.0,309.0,225.0,248.0,384.0,266.0,380.0,24.172652238018735,24.018064000429433,0.4283093161606817,0.008913543470861918,0.008913543470861918
741,24.724724724724727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.018064000429433,0.25789419794840945,nan,0.008913543470861918
742,24.758091424758092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.035274157116014,0.8643259149481185,nan,0.008913543470861918
743,24.791458124791458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.07574340749971,0.6862035141090912,nan,0.008913543470861918
744,24.824824824824827,23.383908627488285,165.5513515499043,166.8120199506019,0.007586085043042577,242.0,218.0,309.0,225.0,242.0,386.0,269.0,380.0,23.989481463481773,24.081066850750254,0.07977179710938206,0.008913543470861918,0.008913543470861918
745,24.858191524858192,23.383908627488285,165.5513515499043,166.8120199506019,0.007586085043042577,242.0,218.0,309.0,225.0,242.0,386.0,269.0,380.0,23.838088254483402,24.081066850750254,0.0,0.008913543470861918,0.008913543470861918
746,24.891558224891558,23.383908627488285,165.5513515499043,166.8120199506019,0.007586085043042577,242.0,218.0,309.0,225.0,242.0,386.0,269.0,380.0,23.838088254483402,24.081066850750254,0.0,0.008913543470861918,0.008913543470861918
747,24.924924924924927,23.383908627488285,165.5513515499043,166.8120199506019,0.007586085043042577,242.0,218.0,309.0,225.0,242.0,386.0,269.0,380.0,23.68669504548503,24.081066850750254,0.0,0.01586823785687176,0.01586823785687176
748,24.958291624958292,nan,nan,nan,nan,242.0,216.0,311.0,223.0,242.0,384.0,nan,nan,23.762391649984217,24.081066850750254,0.0,nan,0.0179250674218788
749,24.991658324991658,23.30030083256129,169.44615663980107,162.3884232326923,0.042537660841860954,242.0,218.0,309.0,225.0,245.0,384.0,307.0,384.0,23.838088254483402,24.081066850750254,-0.07977179710938206,0.019981896986885836,0.019981896986885836
750,25.025025025025027,23.989481463481773,169.44615663980107,162.8066337714775,0.03996669439618466,242.0,218.0,311.0,225.0,245.0,384.0,307.0,384.0,24.018064000429433,24.07574340749971,-0.6862035141090912,0.0228229322428816,0.022237491030814183
751,25.058391725058392,24.105868943972254,167.90473489452285,162.3884232326923,0.033402518496649505,240.0,220.0,309.0,225.0,245.0,382.0,307.0,386.0,24.018064000429433,24.035274157116014,-0.7950358637988058,0.022237491030814183,0.022740799266948296
752,25.091758425091758,24.77748278249085,168.2327257105466,162.49076896857864,0.03472360950672052,240.0,220.0,311.0,225.0,248.0,384.0,307.0,384.0,24.07574340749971,24.022687961133425,-0.25789419794840945,0.022740799266948296,0.0228229322428816
753,25.125125125125127,nan,nan,nan,nan,240.0,220.0,311.0,223.0,nan,nan,307.0,384.0,24.201445765356645,24.018064000429433,-0.06929005114931283,nan,0.023022381505221193
754,25.158491825158492,24.10381161127241,167.03667262011658,163.26741867255694,0.0228229322428816,242.0,220.0,311.0,223.0,250.0,382.0,307.0,384.0,24.327148123213583,24.018064000429433,0.0,0.02330396374349409,0.02330396374349409
755,25.191858525191858,26.056535816402228,167.71776888570872,164.86737093797547,0.017140861730890074,242.0,220.0,317.0,222.0,256.0,382.0,307.0,384.0,24.327148123213583,24.018064000429433,0.0,0.028593756870378045,0.02330396374349409
756,25.225225225225227,nan,nan,nan,nan,240.0,220.0,317.0,220.0,nan,nan,nan,nan,24.382467918023913,24.018064000429433,0.0,nan,0.023464307577031586
757,25.258591925258592,25.688408321802886,166.45795264870947,170.4648057518032,0.023784995244106582,242.0,220.0,317.0,220.0,245.0,384.0,296.0,384.0,24.437787712834243,24.018064000429433,0.0,0.028593756870378045,0.023624651410569086
758,25.291958625291958,26.008558789045868,164.66405193605556,168.26838681107037,0.021652049818746768,242.0,220.0,317.0,220.0,250.0,380.0,293.0,384.0,24.548427302454908,24.018064000429433,0.06929005114931283,0.023784995244106582,0.023784995244106582
759,25.325325325325327,24.548427302454908,167.1944975171133,171.0263137648707,0.02265866629101499,245.0,218.0,317.0,218.0,248.0,380.0,296.0,386.0,24.548427302454908,24.022687961133425,0.8643259149481185,0.02330396374349409,0.023784995244106582
760,25.358692025358692,nan,nan,nan,nan,nan,nan,310.0,218.0,248.0,380.0,299.0,386.0,24.022687961133425,24.07574340749971,1.1321770757518153,nan,0.028593756870378045
761,25.392058725392058,nan,nan,nan,nan,260.0,220.0,310.0,216.0,nan,nan,299.0,387.0,23.496948619811945,24.098241986875955,1.8836498324861535,nan,0.028593756870378045
762,25.425425425425427,16.966775258346363,164.43843832875572,180.13605968822566,0.0911130768516498,257.0,220.0,310.0,216.0,194.0,382.0,296.0,386.0,22.971209278490463,24.201445765356645,3.4301584530193505,0.023784995244106582,0.028593756870378045
763,25.458792125458793,nan,nan,nan,nan,252.0,220.0,307.0,214.0,nan,nan,299.0,386.0,22.971209278490463,24.327148123213583,1.8836498324862065,nan,0.03919417307372876
764,25.492158825492158,17.15275255517478,168.21489232526352,185.22486334183108,0.09625386360095427,252.0,220.0,307.0,214.0,186.0,387.0,301.0,389.0,22.971209278490463,24.327148123213583,0.791987830769773,0.05460335090335093,0.05460335090335093
765,25.525525525525527,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,299.0,387.0,nan,24.380000163972326,0.8289671252328,nan,0.05668445914740399
766,25.558892225558893,nan,nan,nan,nan,193.0,243.0,312.0,232.0,234.0,376.0,nan,nan,nan,24.382467918023913,0.865946419695827,nan,0.05876556739145705
767,25.592258925592258,nan,nan,nan,nan,nan,nan,315.0,232.0,nan,nan,264.0,378.0,nan,24.437787712834243,2.4869013756984533,nan,0.060846675635510106
768,25.625625625625627,nan,nan,nan,nan,261.0,242.0,nan,nan,258.0,375.0,262.0,375.0,nan,24.548427302454908,1.6579342504656531,nan,0.06292778387956317
769,25.658992325658993,19.00416044343946,133.06013678032951,141.38246001537814,0.06064891771333648,255.0,242.0,301.0,240.0,254.0,374.0,264.0,376.0,24.380000163972326,24.548427302454908,42.221462837891444,0.06500889212361623,0.06500889212361623
770,25.69235902569236,21.393991254526014,134.94906446507883,142.52455928716284,0.05460335090335093,249.0,242.0,301.0,240.0,256.0,375.0,264.0,378.0,27.366009073418635,27.366009073418635,51.63346291973774,0.06500889212361623,0.06500889212361623
771,25.725725725725727,nan,nan,nan,nan,nan,nan,nan,nan,250.0,371.0,264.0,376.0,27.99410384030861,27.99410384030861,18.824000163692535,nan,0.06500889212361623
772,25.759092425759093,27.366009073418635,140.80127840328723,154.50566332662373,0.09281451254112813,244.0,236.0,315.0,232.0,254.0,374.0,264.0,378.0,28.622198607198584,28.622198607198584,18.648443558387594,0.06500889212361623,0.06500889212361623
773,25.792459125792462,nan,nan,nan,nan,nan,nan,nan,nan,250.0,375.0,261.0,378.0,29.238577884912388,29.238577884912388,18.472886953082764,nan,0.07138360013743252
774,25.825825825825827,nan,nan,nan,nan,232.0,234.0,309.0,240.0,nan,nan,nan,nan,29.854957162626196,29.854957162626196,18.472886953082764,nan,0.07775830815124879
775,25.859192525859193,30.078380321683678,143.8923208513922,151.79591562357663,0.05345897331870008,232.0,236.0,309.0,240.0,229.0,378.0,267.0,380.0,30.47133644034,30.47133644034,12.308804591293026,0.08413301616506508,0.08413301616506508
776,25.892559225892562,30.881394647180397,142.73839707661006,152.32941278689418,0.06500889212361623,232.0,236.0,311.0,240.0,232.0,378.0,261.0,378.0,30.6763655437602,30.6763655437602,3.072361114751671,0.08632511041893945,0.08632511041893945
777,25.925925925925927,30.47133644034,142.59382875847047,154.77725931156684,0.0819409219111907,232.0,236.0,311.0,238.0,229.0,378.0,261.0,378.0,30.6763655437602,30.6763655437602,1.455005454969986,0.08908492577872308,0.08908492577872308
778,25.959292625959293,29.87838814097853,144.7281935215112,157.7854556034871,0.08632511041893945,232.0,236.0,311.0,236.0,232.0,382.0,261.0,378.0,30.881394647180397,30.77346300488599,1.455005454969986,0.08908492577872308,0.08908492577872308
779,25.992659325992662,nan,nan,nan,nan,232.0,236.0,314.0,238.0,nan,nan,nan,nan,30.83013737132535,30.77346300488599,0.0,nan,0.08908492577872308
780,26.026026026026027,31.269784491683556,143.58969322343438,156.97770542341354,0.08908492577872308,232.0,236.0,314.0,238.0,229.0,380.0,261.0,378.0,30.7788800954703,30.77346300488599,0.0,0.08908492577872308,0.08908492577872308
781,26.059392726059393,31.269784491683556,143.58969322343438,156.97770542341354,0.08908492577872308,232.0,236.0,314.0,238.0,229.0,380.0,261.0,378.0,30.7788800954703,30.77346300488599,0.0,0.08908492577872308,0.08908492577872308
782,26.092759426092762,31.269784491683556,143.58969322343438,156.97770542341354,0.08908492577872308,232.0,236.0,314.0,238.0,229.0,380.0,261.0,378.0,30.870560466011778,30.77346300488599,0.0,0.08908492577872308,0.08908492577872308
783,26.126126126126128,31.269784491683556,143.58969322343438,156.97770542341354,0.08908492577872308,232.0,236.0,314.0,238.0,229.0,380.0,261.0,378.0,30.77346300488599,30.77346300488599,0.0,0.08908492577872308,0.08908492577872308
784,26.159492826159493,31.269784491683556,143.58969322343438,156.97770542341354,0.08908492577872308,232.0,236.0,314.0,238.0,229.0,380.0,261.0,378.0,30.875977556596087,30.77346300488599,0.0,0.08908492577872308,0.08908492577872308
785,26.192859526192862,nan,nan,nan,nan,226.0,234.0,nan,nan,nan,nan,nan,nan,30.973075017721875,30.77346300488599,0.0,nan,0.08908492577872308
786,26.226226226226228,19.643614576433695,161.2862362385582,142.1908928166639,0.12584370678173648,226.0,234.0,279.0,249.0,245.0,376.0,285.0,405.0,31.070172478847667,30.77346300488599,0.0,0.08908492577872308,0.08908492577872308
787,26.259592926259593,19.643614576433695,161.2862362385582,142.1908928166639,0.12584370678173648,226.0,234.0,279.0,249.0,245.0,376.0,285.0,405.0,31.269784491683556,30.77346300488599,0.0,0.08908492577872308,0.08908492577872308
788,26.292959626292962,19.643614576433695,161.2862362385582,142.1908928166639,0.12584370678173648,226.0,234.0,279.0,249.0,245.0,376.0,285.0,405.0,31.269784491683556,30.77346300488599,-10.316801893040731,0.10746431628022979,0.10746431628022979
789,26.326326326326328,nan,nan,nan,nan,218.0,234.0,282.0,249.0,nan,nan,nan,nan,nan,30.08498773674847,-28.07098126574304,nan,0.1527591299294335
790,26.359693026359693,nan,nan,nan,nan,221.0,234.0,nan,nan,253.0,322.0,353.0,349.0,nan,28.90019098181338,-35.508358745404564,nan,0.1980539435786372
791,26.393059726393062,nan,nan,nan,nan,218.0,234.0,279.0,249.0,nan,nan,nan,nan,nan,27.715394226878296,-35.50835874540451,nan,0.24334875722784088
792,26.426426426426428,nan,nan,nan,nan,218.0,234.0,nan,nan,267.0,320.0,347.0,349.0,nan,26.53059747194321,-35.50835874540451,nan,0.2886435708770446
